Transcript ID	Prediction	Noncoding Score
OTTMUST00000137636.3	noncoding	0.8619
OTTMUST00000055655.1	noncoding	0.6976
OTTMUST00000110209.2	noncoding	0.8701
OTTMUST00000039108.2	noncoding	0.9172
OTTMUST00000125860.2	noncoding	0.8773
OTTMUST00000148127.2	noncoding	0.9344
OTTMUST00000060022.1	noncoding	0.8873
OTTMUST00000074609.1	noncoding	0.6324
OTTMUST00000059516.1	noncoding	0.9334
OTTMUST00000139499.1	noncoding	0.9436
OTTMUST00000077629.1	coding	0.2366
OTTMUST00000069637.1	noncoding	0.6411
OTTMUST00000081262.1	coding	0.3515
OTTMUST00000085251.2	noncoding	0.6139
OTTMUST00000009645.1	noncoding	0.8630
OTTMUST00000053780.1	noncoding	0.8536
OTTMUST00000065100.1	coding	0.0574
OTTMUST00000094146.1	noncoding	0.8246
OTTMUST00000096920.1	noncoding	0.9830
OTTMUST00000117512.1	noncoding	0.7990
OTTMUST00000033257.4	noncoding	0.8651
OTTMUST00000103957.1	noncoding	0.7436
OTTMUST00000037651.2	noncoding	0.9790
OTTMUST00000138261.2	noncoding	0.8176
OTTMUST00000066169.1	noncoding	0.8395
OTTMUST00000056537.2	noncoding	0.8607
OTTMUST00000146873.2	coding	0.0898
OTTMUST00000045381.10	noncoding	0.8565
OTTMUST00000041174.2	coding	0.4172
OTTMUST00000097516.2	noncoding	0.8425
OTTMUST00000041835.1	noncoding	0.8984
OTTMUST00000011028.2	coding	0.0774
OTTMUST00000085273.1	coding	0.3717
OTTMUST00000097505.4	noncoding	0.8859
OTTMUST00000080122.1	noncoding	0.9116
OTTMUST00000024051.2	coding	0.2446
OTTMUST00000083957.2	noncoding	0.9227
OTTMUST00000144506.1	noncoding	0.6793
OTTMUST00000103432.1	noncoding	0.9336
OTTMUST00000017895.2	noncoding	0.8827
OTTMUST00000050435.3	noncoding	0.7018
OTTMUST00000043708.2	noncoding	0.9155
OTTMUST00000088555.1	noncoding	0.8641
OTTMUST00000155270.1	noncoding	0.9266
OTTMUST00000080096.1	coding	0.0207
OTTMUST00000022374.1	noncoding	0.7409
OTTMUST00000059814.1	noncoding	0.8033
OTTMUST00000138745.1	noncoding	0.7258
OTTMUST00000144061.1	noncoding	0.9668
OTTMUST00000124160.3	noncoding	0.7401
OTTMUST00000096927.1	noncoding	0.6618
OTTMUST00000062317.2	noncoding	0.9393
OTTMUST00000152023.1	noncoding	0.8262
OTTMUST00000011320.1	noncoding	0.9259
OTTMUST00000040404.1	noncoding	0.7716
OTTMUST00000025660.1	noncoding	0.9489
OTTMUST00000016812.3	noncoding	0.8718
OTTMUST00000067345.2	noncoding	0.8285
OTTMUST00000057389.1	noncoding	0.6883
OTTMUST00000060784.2	coding	0.2818
OTTMUST00000068954.1	noncoding	0.9389
OTTMUST00000159139.1	coding	0.2934
OTTMUST00000118180.2	noncoding	0.9313
OTTMUST00000084954.2	noncoding	0.6566
OTTMUST00000058608.2	coding	0.2535
OTTMUST00000087294.2	noncoding	0.7473
OTTMUST00000134277.1	noncoding	0.9612
OTTMUST00000082556.2	noncoding	0.9110
OTTMUST00000088692.1	coding	0.0947
OTTMUST00000012743.2	noncoding	0.9000
OTTMUST00000103017.1	coding	0.0574
OTTMUST00000081959.1	noncoding	0.8723
OTTMUST00000111502.1	coding	0.0501
OTTMUST00000062995.2	noncoding	0.8429
OTTMUST00000113364.2	noncoding	0.9993
OTTMUST00000139111.2	noncoding	0.9729
OTTMUST00000076757.2	coding	0.1828
OTTMUST00000079814.1	coding	0.3203
OTTMUST00000071754.1	noncoding	0.9270
OTTMUST00000103450.1	noncoding	0.9144
OTTMUST00000056693.1	noncoding	0.8150
OTTMUST00000055256.1	coding	0.0283
OTTMUST00000124174.1	noncoding	0.8012
OTTMUST00000086379.2	noncoding	0.9789
OTTMUST00000015493.2	noncoding	0.9582
OTTMUST00000066213.1	noncoding	0.8973
OTTMUST00000085271.2	noncoding	0.9556
OTTMUST00000149856.1	noncoding	0.8200
OTTMUST00000133678.1	coding	0.2724
OTTMUST00000051643.1	noncoding	0.9333
OTTMUST00000067011.2	noncoding	0.9146
OTTMUST00000057018.1	noncoding	0.8261
OTTMUST00000128237.1	coding	0.0000
OTTMUST00000095748.3	noncoding	0.8788
OTTMUST00000111424.1	coding	0.0620
OTTMUST00000154393.1	noncoding	0.7102
OTTMUST00000148722.1	noncoding	0.9424
OTTMUST00000034760.3	noncoding	0.9022
OTTMUST00000026190.2	coding	0.1786
OTTMUST00000139554.1	noncoding	0.7690
OTTMUST00000151527.1	coding	0.3293
OTTMUST00000063873.2	noncoding	0.7216
OTTMUST00000102711.3	coding	0.0338
OTTMUST00000149431.2	noncoding	0.7320
OTTMUST00000132050.2	noncoding	0.9499
OTTMUST00000012811.2	noncoding	0.9354
OTTMUST00000116842.2	noncoding	0.6265
OTTMUST00000141889.1	coding	0.0756
OTTMUST00000121046.1	noncoding	0.7967
OTTMUST00000130404.1	coding	0.0000
OTTMUST00000052521.3	noncoding	0.7420
OTTMUST00000073335.2	noncoding	0.6836
OTTMUST00000082772.1	noncoding	0.7837
OTTMUST00000144443.1	noncoding	0.7335
OTTMUST00000080764.1	noncoding	0.8104
OTTMUST00000084040.1	noncoding	0.9805
OTTMUST00000068540.1	noncoding	0.9748
OTTMUST00000056786.1	noncoding	0.7750
OTTMUST00000091524.1	noncoding	0.8618
OTTMUST00000114403.2	noncoding	0.8969
OTTMUST00000005157.1	coding	0.0031
OTTMUST00000088018.1	noncoding	0.5970
OTTMUST00000049968.1	noncoding	0.9251
OTTMUST00000068884.3	noncoding	0.9294
OTTMUST00000052514.1	coding	0.0479
OTTMUST00000067515.2	noncoding	0.8190
OTTMUST00000114443.1	noncoding	0.9139
OTTMUST00000140084.2	noncoding	0.9081
OTTMUST00000047766.2	coding	0.1198
OTTMUST00000152742.1	noncoding	0.8685
OTTMUST00000134087.2	noncoding	0.9059
OTTMUST00000072625.1	noncoding	0.9707
OTTMUST00000083266.1	coding	0.0524
OTTMUST00000132662.1	noncoding	0.7911
OTTMUST00000067823.3	coding	0.3273
OTTMUST00000013197.1	noncoding	0.8529
OTTMUST00000042612.2	coding	0.0560
OTTMUST00000146609.1	coding	0.1758
OTTMUST00000084636.1	noncoding	0.9490
OTTMUST00000068719.1	noncoding	0.7424
OTTMUST00000064468.1	coding	0.2022
OTTMUST00000094162.3	noncoding	0.9004
OTTMUST00000002261.3	noncoding	0.7930
OTTMUST00000062164.1	noncoding	0.9528
OTTMUST00000052114.1	noncoding	0.6906
OTTMUST00000011541.2	noncoding	0.9523
OTTMUST00000039109.2	coding	0.3428
OTTMUST00000040239.1	noncoding	0.9524
OTTMUST00000129956.3	coding	0.2659
OTTMUST00000057676.4	noncoding	0.8481
OTTMUST00000042857.2	noncoding	0.8658
OTTMUST00000012152.3	noncoding	0.9596
OTTMUST00000140422.1	coding	0.1571
OTTMUST00000096582.3	noncoding	0.9220
OTTMUST00000138873.1	noncoding	0.7975
OTTMUST00000041586.1	noncoding	0.8727
OTTMUST00000147135.1	noncoding	0.9417
OTTMUST00000093771.3	noncoding	0.9086
OTTMUST00000133424.1	coding	0.0000
OTTMUST00000073470.2	noncoding	0.9638
OTTMUST00000112399.2	noncoding	0.9237
OTTMUST00000027667.2	noncoding	0.8432
OTTMUST00000013927.2	noncoding	0.7492
OTTMUST00000052066.3	coding	0.1707
OTTMUST00000051284.1	noncoding	0.7933
OTTMUST00000144649.1	noncoding	0.8567
OTTMUST00000073540.1	coding	0.3742
OTTMUST00000096054.1	noncoding	0.8591
OTTMUST00000065073.1	noncoding	0.8173
OTTMUST00000091162.1	noncoding	0.7672
OTTMUST00000155607.1	noncoding	0.8167
OTTMUST00000038980.2	coding	0.2984
OTTMUST00000033231.3	noncoding	0.9505
OTTMUST00000052624.2	noncoding	0.9198
OTTMUST00000155215.1	noncoding	0.9273
OTTMUST00000015502.1	noncoding	0.9663
OTTMUST00000084387.1	noncoding	0.6471
OTTMUST00000015282.2	coding	0.2515
OTTMUST00000019514.1	noncoding	0.9087
OTTMUST00000032010.1	coding	0.3568
OTTMUST00000043893.1	coding	0.0005
OTTMUST00000139774.3	noncoding	0.8661
OTTMUST00000000373.3	noncoding	0.7309
OTTMUST00000158924.2	coding	0.4556
OTTMUST00000032615.2	noncoding	0.6597
OTTMUST00000058549.1	noncoding	0.9533
OTTMUST00000052088.1	coding	0.2056
OTTMUST00000038463.1	coding	0.2625
OTTMUST00000115793.1	noncoding	0.8874
OTTMUST00000072531.1	noncoding	0.7715
OTTMUST00000016565.2	noncoding	0.6547
OTTMUST00000067279.1	coding	0.2565
OTTMUST00000035089.1	noncoding	0.9796
OTTMUST00000048823.2	noncoding	0.9024
OTTMUST00000152153.2	noncoding	0.9031
OTTMUST00000145905.1	coding	0.0522
OTTMUST00000126803.2	noncoding	0.9043
OTTMUST00000148191.1	coding	0.1267
OTTMUST00000150625.1	noncoding	0.9507
OTTMUST00000089467.2	noncoding	0.9114
OTTMUST00000142509.1	noncoding	0.9326
OTTMUST00000088416.1	noncoding	0.7175
OTTMUST00000097982.2	coding	0.0917
OTTMUST00000093349.1	noncoding	0.9109
OTTMUST00000041060.1	noncoding	0.9431
OTTMUST00000122067.2	noncoding	0.8634
OTTMUST00000068970.2	noncoding	0.9418
OTTMUST00000053998.1	coding	0.0570
OTTMUST00000035943.1	noncoding	0.6642
OTTMUST00000155186.1	noncoding	0.9588
OTTMUST00000115874.1	coding	0.1041
OTTMUST00000077117.1	noncoding	0.7553
OTTMUST00000152455.1	noncoding	0.8822
OTTMUST00000016571.2	noncoding	0.9427
OTTMUST00000153378.1	noncoding	0.8520
OTTMUST00000074608.4	noncoding	0.9148
OTTMUST00000111096.3	coding	0.0000
OTTMUST00000135553.1	noncoding	0.7325
OTTMUST00000093460.2	noncoding	0.9290
OTTMUST00000140580.3	coding	0.2588
OTTMUST00000097242.1	noncoding	0.9238
OTTMUST00000150275.3	noncoding	0.9262
OTTMUST00000074998.3	noncoding	0.6390
OTTMUST00000044509.8	coding	0.1984
OTTMUST00000039824.2	noncoding	0.9024
OTTMUST00000073341.2	noncoding	0.8308
OTTMUST00000033904.1	noncoding	0.8979
OTTMUST00000086737.2	noncoding	0.6687
OTTMUST00000053905.3	noncoding	0.7919
OTTMUST00000119546.1	noncoding	0.9410
OTTMUST00000058937.1	coding	0.4185
OTTMUST00000054423.1	noncoding	0.9034
OTTMUST00000058755.5	noncoding	0.8887
OTTMUST00000049087.1	noncoding	0.9150
OTTMUST00000043869.1	noncoding	0.7199
OTTMUST00000092306.1	noncoding	0.7045
OTTMUST00000045446.1	noncoding	0.8590
OTTMUST00000063167.1	noncoding	0.6721
OTTMUST00000158133.1	noncoding	0.7726
OTTMUST00000001100.2	coding	0.1271
OTTMUST00000145871.1	coding	0.1568
OTTMUST00000136615.2	noncoding	0.8469
OTTMUST00000056899.1	noncoding	0.9077
OTTMUST00000118070.3	noncoding	0.9227
OTTMUST00000102593.2	noncoding	0.9815
OTTMUST00000071862.3	noncoding	0.8856
OTTMUST00000067718.1	noncoding	0.9343
OTTMUST00000119458.1	noncoding	0.8753
OTTMUST00000116990.3	noncoding	0.7981
OTTMUST00000158761.1	noncoding	0.8823
OTTMUST00000119469.2	noncoding	0.8061
OTTMUST00000158943.1	noncoding	0.9316
OTTMUST00000039436.2	coding	0.3339
OTTMUST00000057403.1	noncoding	0.7061
OTTMUST00000059564.2	noncoding	0.8448
OTTMUST00000055544.3	noncoding	0.9408
OTTMUST00000128436.1	noncoding	0.9194
OTTMUST00000061802.2	noncoding	0.9529
OTTMUST00000023541.1	noncoding	0.9406
OTTMUST00000086975.2	coding	0.0608
OTTMUST00000067957.3	noncoding	0.9000
OTTMUST00000135506.1	noncoding	0.8152
OTTMUST00000062598.1	noncoding	0.8907
OTTMUST00000090137.4	noncoding	0.8842
OTTMUST00000034761.1	noncoding	0.6397
OTTMUST00000069256.2	noncoding	0.7764
OTTMUST00000080284.2	coding	0.0540
OTTMUST00000095260.1	noncoding	0.7066
OTTMUST00000086145.2	noncoding	0.9464
OTTMUST00000071627.1	noncoding	0.6120
OTTMUST00000059328.2	coding	0.0889
OTTMUST00000019678.2	noncoding	0.7713
OTTMUST00000124433.4	noncoding	0.9802
OTTMUST00000157389.1	coding	0.2894
OTTMUST00000134179.1	noncoding	0.8662
OTTMUST00000098501.2	noncoding	0.8691
OTTMUST00000116320.1	noncoding	0.7209
OTTMUST00000116360.1	coding	0.0882
OTTMUST00000051993.2	coding	0.4133
OTTMUST00000074034.1	noncoding	0.8103
OTTMUST00000003219.1	coding	0.4490
OTTMUST00000050005.1	coding	0.2485
OTTMUST00000037564.1	coding	0.1103
OTTMUST00000050599.1	noncoding	0.8863
OTTMUST00000151185.1	noncoding	0.8302
OTTMUST00000151907.1	noncoding	0.8679
OTTMUST00000090648.1	noncoding	0.7504
OTTMUST00000139601.1	noncoding	0.7686
OTTMUST00000066181.3	noncoding	0.8889
OTTMUST00000039729.1	noncoding	0.8361
OTTMUST00000041672.1	noncoding	0.6326
OTTMUST00000058248.1	noncoding	0.9499
OTTMUST00000148080.2	coding	0.0768
OTTMUST00000150996.1	noncoding	0.8038
OTTMUST00000041809.3	noncoding	0.8564
OTTMUST00000058738.1	noncoding	0.9427
OTTMUST00000078569.7	noncoding	0.7461
OTTMUST00000084456.1	noncoding	0.8376
OTTMUST00000049658.1	noncoding	0.9160
OTTMUST00000159468.1	coding	0.2486
OTTMUST00000070144.1	noncoding	0.7925
OTTMUST00000113585.2	noncoding	0.9138
OTTMUST00000086429.2	noncoding	0.8212
OTTMUST00000064764.1	noncoding	0.9119
OTTMUST00000045782.2	noncoding	0.8423
OTTMUST00000025331.4	noncoding	0.9343
OTTMUST00000083951.1	noncoding	0.7909
OTTMUST00000076319.2	noncoding	0.9341
OTTMUST00000016466.4	noncoding	0.9292
OTTMUST00000126636.1	noncoding	0.9152
OTTMUST00000040530.1	noncoding	0.5904
OTTMUST00000083185.2	noncoding	0.6681
OTTMUST00000150938.1	noncoding	0.7800
OTTMUST00000128594.1	coding	0.0000
OTTMUST00000002152.2	noncoding	0.9809
OTTMUST00000062895.1	noncoding	0.9378
OTTMUST00000089595.2	noncoding	0.7249
OTTMUST00000124504.1	noncoding	0.8925
OTTMUST00000011032.3	coding	0.0084
OTTMUST00000068371.1	noncoding	0.7429
OTTMUST00000038342.1	coding	0.2136
OTTMUST00000127015.2	noncoding	0.7814
OTTMUST00000011716.2	noncoding	0.8684
OTTMUST00000032850.4	coding	0.1365
OTTMUST00000103690.1	noncoding	0.8764
OTTMUST00000066024.1	noncoding	0.8570
OTTMUST00000064102.1	noncoding	0.9191
OTTMUST00000097925.1	coding	0.1715
OTTMUST00000028386.2	noncoding	0.8502
OTTMUST00000116582.2	noncoding	0.9475
OTTMUST00000088033.1	noncoding	0.9556
OTTMUST00000066984.7	noncoding	0.9678
OTTMUST00000001377.2	noncoding	0.7935
OTTMUST00000074887.1	noncoding	0.6937
OTTMUST00000063279.4	noncoding	0.8740
OTTMUST00000153568.1	noncoding	0.8042
OTTMUST00000055055.2	noncoding	0.6341
OTTMUST00000086417.1	noncoding	0.7005
